YEAR,QUARTER,ORIGIN,DEST,TICKET_CARRIER,MARKET_MILES_FLOWN,PASSENGERS
2017,4,ATL,LAX,AA,1947.0,388.0
2017,4,ATL,LAX,DL,1947.0,1028.0
2017,4,ATL,LAX,WN,1947.0,547.0
2017,4,ATL,LGA,AA,762.0,339.0
2017,4,ATL,LGA,DL,762.0,2634.0
2017,4,ATL,LGA,F9,762.0,235.0
2017,4,ATL,LGA,WN,762.0,1679.0
2017,4,ATL,MCI,DL,692.0,67.0
2017,4,ATL,MCI,WN,692.0,128.0
2017,4,ATL,MCO,DL,404.0,703.0
2017,4,ATL,MCO,F9,404.0,72.0
2017,4,ATL,MCO,NK,404.0,767.0
2017,4,ATL,MCO,WN,404.0,563.0
2017,4,ATL,MDW,DL,591.0,299.0
2017,4,ATL,MDW,WN,591.0,1882.0
2017,4,ATL,MIA,AA,594.0,316.0
2017,4,ATL,MIA,DL,594.0,1046.0
2017,4,ATL,MIA,F9,594.0,43.0
2017,4,ATL,MKE,DL,669.0,96.0
2017,4,ATL,MSP,DL,907.0,244.0
2017,4,ATL,MSP,WN,907.0,117.0
2017,4,ATL,MSY,DL,425.0,189.0
2017,4,ATL,MSY,NK,425.0,216.0
2017,4,ATL,MSY,WN,425.0,455.0
2017,4,ATL,OAK,WN,2130.0,40.0
2017,4,ATL,ORD,AA,606.0,373.0
2017,4,ATL,ORD,DL,606.0,666.0
2017,4,ATL,ORD,NK,606.0,439.0
2017,4,ATL,ORD,UA,606.0,355.0
2017,4,ATL,ORF,DL,516.0,44.0
2017,4,ATL,PBI,DL,545.0,285.0
2017,4,ATL,PDX,DL,2172.0,40.0
2017,4,ATL,PHL,AA,666.0,403.0
2017,4,ATL,PHL,DL,666.0,441.0
2017,4,ATL,PHL,WN,666.0,294.0
2017,4,ATL,PHX,DL,1587.0,194.0
2017,4,ATL,PHX,F9,1587.0,44.0
2017,4,ATL,PHX,WN,1587.0,127.0
2017,4,ATL,PIT,DL,526.0,121.0
2017,4,ATL,PVD,DL,903.0,47.0
2017,4,ATL,RDU,DL,356.0,124.0
2017,4,ATL,RDU,WN,356.0,459.0
2017,4,ATL,RIC,DL,481.0,101.0
2017,4,ATL,RSW,DL,515.0,130.0
2017,4,ATL,SAN,DL,1892.0,107.0
2017,4,ATL,SAT,DL,874.0,71.0
2017,4,ATL,SAT,WN,874.0,42.0
2017,4,ATL,SEA,AS,2182.0,48.0
2017,4,ATL,SEA,DL,2182.0,118.0
2017,4,ATL,SFO,DL,2139.0,480.0
2017,4,ATL,SFO,UA,2139.0,94.0
2017,4,ATL,SJC,DL,2116.0,41.0
2017,4,ATL,SJU,DL,1547.0,185.0
2017,4,ATL,SLC,DL,1590.0,183.0
2017,4,ATL,SNA,DL,1919.0,67.0
2017,4,ATL,SRQ,DL,444.0,43.0
2017,4,ATL,STL,DL,484.0,66.0
2017,4,ATL,STL,WN,484.0,203.0
2017,4,ATL,TPA,DL,406.0,749.0
2017,4,ATL,TPA,NK,406.0,523.0
2017,4,ATL,TPA,WN,406.0,663.0
2017,4,AUS,ATL,DL,813.0,142.0
2017,4,AUS,ATL,WN,813.0,187.0
2017,4,AUS,BNA,WN,756.0,177.0
2017,4,AUS,BOS,B6,1698.0,45.0
2017,4,AUS,BOS,WN,1698.0,81.0
2017,4,AUS,BWI,WN,1342.0,186.0
2017,4,AUS,CLT,AA,1032.0,130.0
2017,4,AUS,DAL,WN,189.0,1333.0
2017,4,AUS,DCA,WN,1315.0,103.0
2017,4,AUS,DEN,WN,775.0,812.0
2017,4,AUS,DFW,AA,190.0,301.0
2017,4,AUS,DTW,DL,1149.0,49.0
2017,4,AUS,ELP,WN,528.0,365.0
2017,4,AUS,EWR,UA,1504.0,206.0
2017,4,AUS,EWR,WN,1504.0,469.0
2017,4,AUS,FLL,WN,1105.0,201.0
2017,4,AUS,HOU,WN,148.0,146.0
2017,4,AUS,IAD,F9,1297.0,57.0
2017,4,AUS,JFK,B6,1521.0,51.0
2017,4,AUS,JFK,DL,1521.0,89.0
2017,4,AUS,LAS,F9,1090.0,137.0
2017,4,AUS,LAS,WN,1090.0,438.0
2017,4,AUS,LAX,AA,1242.0,232.0
2017,4,AUS,LAX,DL,1242.0,43.0
2017,4,AUS,LAX,WN,1242.0,419.0
2017,4,AUS,MCI,WN,650.0,42.0
2017,4,AUS,MCO,WN,994.0,231.0
2017,4,AUS,MDW,WN,972.0,355.0
2017,4,AUS,MSY,WN,444.0,241.0
2017,4,AUS,OAK,WN,1497.0,132.0
2017,4,AUS,ORD,UA,977.0,43.0
2017,4,AUS,PHX,WN,872.0,391.0
2017,4,AUS,SAN,WN,1164.0,322.0
2017,4,AUS,SEA,AS,1770.0,42.0
2017,4,AUS,SFO,UA,1504.0,177.0
2017,4,AUS,SJC,WN,1476.0,254.0
2017,4,AUS,STL,WN,721.0,88.0
2017,4,AUS,TPA,WN,928.0,97.0
2017,4,AVL,EWR,UA,583.0,157.0
2017,4,AZA,PVU,G4,477.0,41.0
2017,4,BDL,ATL,DL,859.0,192.0
2017,4,BDL,BWI,WN,283.0,232.0
2017,4,BDL,CLT,AA,644.0,141.0
2017,4,BDL,DCA,B6,313.0,172.0
2017,4,BDL,FLL,B6,1173.0,324.0
2017,4,BDL,FLL,NK,1173.0,102.0
2017,4,BDL,FLL,WN,1173.0,120.0
2017,4,BDL,MCO,B6,1050.0,209.0
2017,4,BDL,MCO,NK,1050.0,45.0
2017,4,BDL,MCO,WN,1050.0,547.0
2017,4,BDL,PBI,B6,1133.0,52.0
2017,4,BDL,RSW,WN,1180.0,43.0
2017,4,BDL,SJU,B6,1666.0,42.0
2017,4,BDL,TPA,WN,1111.0,359.0
2017,4,BET,ANC,AS,399.0,274.0
2017,4,BHM,MCO,WN,479.0,155.0
2017,4,BHM,TPA,WN,459.0,43.0
2017,4,BLI,LAS,G4,954.0,1042.0
2017,4,BLI,OGG,AS,2681.0,50.0
2017,4,BNA,AUS,WN,756.0,169.0
2017,4,BNA,BOS,B6,942.0,121.0
2017,4,BNA,BOS,WN,942.0,601.0
2017,4,BNA,BWI,WN,587.0,562.0
2017,4,BNA,CHS,WN,439.0,65.0
2017,4,BNA,CLE,WN,448.0,57.0
2017,4,BNA,DAL,WN,623.0,509.0
2017,4,BNA,DCA,WN,562.0,622.0
2017,4,BNA,DEN,WN,1014.0,649.0
2017,4,BNA,DFW,AA,631.0,804.0
2017,4,BNA,DTW,DL,456.0,48.0
2017,4,BNA,DTW,WN,456.0,49.0
2017,4,BNA,ECP,WN,401.0,362.0
2017,4,BNA,EWR,UA,748.0,47.0
2017,4,BNA,FLL,WN,793.0,574.0
2017,4,BNA,HOU,WN,670.0,560.0
2017,4,BNA,JAX,WN,483.0,109.0
2017,4,BNA,LAS,WN,1587.0,251.0
2017,4,BNA,LAX,AA,1797.0,65.0
2017,4,BNA,LAX,WN,1797.0,696.0
2017,4,BNA,LGA,AA,764.0,41.0
2017,4,BNA,LGA,WN,764.0,623.0
2017,4,BNA,MCI,WN,491.0,302.0
2017,4,BNA,MCO,F9,616.0,47.0
2017,4,BNA,MCO,WN,616.0,772.0
2017,4,BNA,MDW,WN,395.0,1355.0
2017,4,BNA,MKE,WN,475.0,98.0
2017,4,BNA,MSP,WN,695.0,42.0
2017,4,BNA,MSY,WN,471.0,301.0
2017,4,BNA,OAK,WN,1959.0,105.0
2017,4,BNA,PHL,WN,675.0,160.0
2017,4,BNA,PHX,WN,1449.0,230.0
2017,4,BNA,PIT,WN,462.0,42.0
2017,4,BNA,PNS,WN,391.0,54.0
2017,4,BNA,RDU,WN,442.0,340.0
2017,4,BNA,SAN,WN,1751.0,56.0
2017,4,BNA,SAT,WN,822.0,150.0
2017,4,BNA,STL,WN,272.0,60.0
2017,4,BNA,TPA,WN,612.0,420.0
2017,4,BOI,DEN,WN,649.0,88.0
2017,4,BOI,GEG,WN,287.0,85.0
2017,4,BOI,LAS,WN,519.0,108.0
2017,4,BOI,OAK,WN,512.0,101.0
2017,4,BOI,PDX,AS,344.0,268.0
2017,4,BOI,PHX,WN,735.0,129.0
2017,4,BOS,ATL,B6,946.0,726.0
2017,4,BOS,ATL,DL,946.0,1565.0
2017,4,BOS,ATL,NK,946.0,110.0
2017,4,BOS,ATL,WN,946.0,309.0
2017,4,BOS,AUS,B6,1698.0,42.0
2017,4,BOS,AUS,WN,1698.0,96.0
2017,4,BOS,BNA,B6,942.0,168.0
2017,4,BOS,BNA,WN,942.0,509.0
2017,4,BOS,BUF,B6,395.0,219.0
2017,4,BOS,BWI,B6,369.0,543.0
2017,4,BOS,BWI,NK,369.0,414.0
2017,4,BOS,BWI,WN,369.0,1861.0
2017,4,BOS,CHS,B6,818.0,41.0
2017,4,BOS,CLT,AA,728.0,1184.0
2017,4,BOS,CLT,B6,728.0,94.0
2017,4,BOS,CMH,WN,640.0,84.0
2017,4,BOS,DAL,WN,1554.0,160.0
2017,4,BOS,DCA,AA,399.0,3254.0
2017,4,BOS,DCA,B6,399.0,2043.0
2017,4,BOS,DEN,B6,1754.0,157.0
2017,4,BOS,DEN,UA,1754.0,284.0
2017,4,BOS,DEN,WN,1754.0,330.0
2017,4,BOS,DFW,AA,1562.0,407.0
2017,4,BOS,DFW,B6,1562.0,82.0
2017,4,BOS,DTW,B6,632.0,62.0
2017,4,BOS,DTW,DL,632.0,391.0
2017,4,BOS,EWR,B6,200.0,343.0
2017,4,BOS,EWR,UA,200.0,851.0
2017,4,BOS,FLL,B6,1237.0,766.0
2017,4,BOS,FLL,NK,1237.0,57.0
2017,4,BOS,HOU,WN,1609.0,152.0
2017,4,BOS,IAD,B6,413.0,42.0
2017,4,BOS,IAD,UA,413.0,90.0
2017,4,BOS,IAH,UA,1597.0,330.0
2017,4,BOS,IND,WN,818.0,162.0
2017,4,BOS,JAX,B6,1010.0,52.0
2017,4,BOS,JFK,B6,187.0,267.0
2017,4,BOS,LAS,B6,2381.0,227.0
2017,4,BOS,LAX,AA,2611.0,707.0
2017,4,BOS,LAX,B6,2611.0,656.0
2017,4,BOS,LAX,DL,2611.0,88.0
2017,4,BOS,LAX,UA,2611.0,50.0
2017,4,BOS,LAX,VX,2611.0,42.0
2017,4,BOS,LGA,AA,184.0,1315.0
2017,4,BOS,LGA,B6,184.0,695.0
2017,4,BOS,LGA,DL,184.0,107.0
2017,4,BOS,MCI,WN,1256.0,100.0
2017,4,BOS,MCO,B6,1121.0,1696.0
2017,4,BOS,MCO,DL,1121.0,213.0
2017,4,BOS,MCO,NK,1121.0,515.0
2017,4,BOS,MDW,WN,861.0,663.0
2017,4,BOS,MIA,AA,1258.0,617.0
2017,4,BOS,MSP,DL,1124.0,215.0
2017,4,BOS,MSP,SY,1124.0,243.0
2017,4,BOS,MSY,B6,1368.0,54.0
2017,4,BOS,ORD,AA,867.0,1084.0
2017,4,BOS,ORD,B6,867.0,303.0
2017,4,BOS,ORD,UA,867.0,1004.0
2017,4,BOS,PBI,B6,1197.0,1027.0
2017,4,BOS,PDX,AS,2537.0,40.0
2017,4,BOS,PHL,AA,280.0,3470.0
2017,4,BOS,PHL,B6,280.0,818.0
2017,4,BOS,PHX,AA,2300.0,152.0
2017,4,BOS,PHX,B6,2300.0,44.0
2017,4,BOS,PIT,B6,496.0,295.0
2017,4,BOS,RDU,B6,612.0,399.0
2017,4,BOS,RIC,B6,474.0,136.0
2017,4,BOS,RSW,B6,1249.0,1496.0
2017,4,BOS,RSW,NK,1249.0,50.0
2017,4,BOS,SAN,AS,2588.0,44.0
2017,4,BOS,SAN,B6,2588.0,123.0
2017,4,BOS,SAV,B6,901.0,49.0
2017,4,BOS,SEA,AS,2496.0,166.0
2017,4,BOS,SEA,B6,2496.0,85.0
2017,4,BOS,SFO,B6,2704.0,384.0
2017,4,BOS,SFO,DL,2704.0,44.0
2017,4,BOS,SFO,UA,2704.0,918.0
2017,4,BOS,SFO,VX,2704.0,172.0
2017,4,BOS,SJU,B6,1674.0,265.0
2017,4,BOS,SLC,DL,2105.0,43.0
2017,4,BOS,SRQ,B6,1220.0,90.0
2017,4,BOS,STL,WN,1047.0,158.0
2017,4,BOS,TPA,B6,1185.0,657.0
2017,4,BQN,FLL,NK,982.0,76.0
2017,4,BQN,JFK,B6,1576.0,92.0
2017,4,BQN,MCO,B6,1129.0,207.0
2017,4,BQN,MCO,NK,1159.0,46.0
2017,4,BRW,ANC,AS,725.0,58.0
2017,4,BTV,JFK,B6,266.0,41.0
2017,4,BUF,ATL,DL,712.0,96.0
2017,4,BUF,BOS,B6,395.0,171.0
2017,4,BUF,BWI,WN,281.0,125.0
2017,4,BUF,FLL,WN,1166.0,129.0
2017,4,BUF,JFK,B6,301.0,889.0
2017,4,BUF,LAS,WN,1986.0,260.0
2017,4,BUF,MCO,WN,1011.0,733.0
2017,4,BUF,MDW,WN,468.0,176.0
2017,4,BUF,PHX,WN,1912.0,52.0
2017,4,BUF,TPA,WN,1053.0,328.0
2017,4,BUR,DEN,WN,850.0,171.0
2017,4,BUR,JFK,B6,2465.0,41.0
2017,4,BUR,LAS,WN,223.0,1925.0
2017,4,BUR,OAK,WN,325.0,6317.0
2017,4,BUR,PDX,WN,817.0,67.0
2017,4,BUR,PHX,WN,369.0,1272.0
2017,4,BUR,SEA,AS,937.0,385.0
2017,4,BUR,SFO,WN,326.0,1317.0
2017,4,BUR,SJC,WN,296.0,4472.0
2017,4,BUR,SLC,WN,574.0,257.0
2017,4,BUR,SMF,WN,358.0,2967.0
2017,4,BWI,ALB,WN,289.0,137.0
2017,4,BWI,ATL,DL,577.0,386.0
2017,4,BWI,ATL,NK,577.0,775.0
2017,4,BWI,ATL,WN,577.0,1316.0
2017,4,BWI,AUS,WN,1342.0,185.0
2017,4,BWI,BDL,WN,283.0,230.0
2017,4,BWI,BNA,WN,587.0,545.0
2017,4,BWI,BOS,B6,369.0,446.0
2017,4,BWI,BOS,NK,369.0,413.0
2017,4,BWI,BOS,WN,369.0,1916.0
2017,4,BWI,BUF,WN,281.0,126.0
2017,4,BWI,CHS,WN,472.0,335.0
2017,4,BWI,CLE,WN,314.0,119.0
2017,4,BWI,CLT,AA,361.0,284.0
2017,4,BWI,CLT,WN,361.0,226.0
2017,4,BWI,CMH,WN,337.0,146.0
2017,4,BWI,CVG,WN,430.0,409.0
2017,4,BWI,DAL,WN,1209.0,368.0
2017,4,BWI,DEN,WN,1491.0,691.0
2017,4,BWI,DFW,AA,1217.0,199.0
2017,4,BWI,DFW,NK,1217.0,88.0
2017,4,BWI,DTW,DL,409.0,45.0
2017,4,BWI,DTW,NK,409.0,189.0
2017,4,BWI,DTW,WN,409.0,534.0
2017,4,BWI,FLL,NK,925.0,841.0
2017,4,BWI,FLL,WN,925.0,3010.0
2017,4,BWI,HOU,WN,1246.0,727.0
2017,4,BWI,IND,WN,516.0,114.0
2017,4,BWI,ISP,WN,220.0,44.0
2017,4,BWI,JAX,WN,663.0,274.0
2017,4,BWI,LAS,WN,2106.0,723.0
2017,4,BWI,LAX,NK,2329.0,95.0
2017,4,BWI,LAX,WN,2329.0,440.0
2017,4,BWI,MCI,WN,967.0,225.0
2017,4,BWI,MCO,NK,787.0,273.0
2017,4,BWI,MCO,WN,787.0,3940.0
2017,4,BWI,MDW,WN,611.0,1341.0
2017,4,BWI,MHT,WN,377.0,439.0
2017,4,BWI,MIA,AA,946.0,111.0
2017,4,BWI,MKE,WN,641.0,221.0
2017,4,BWI,MSP,DL,936.0,41.0
2017,4,BWI,MSP,WN,936.0,153.0
2017,4,BWI,MSY,WN,998.0,300.0
2017,4,BWI,OAK,WN,2447.0,106.0
2017,4,BWI,ORD,UA,622.0,44.0
2017,4,BWI,PBI,WN,883.0,209.0
2017,4,BWI,PHX,WN,1999.0,447.0
2017,4,BWI,PVD,WN,327.0,426.0
2017,4,BWI,PWM,WN,452.0,146.0
2017,4,BWI,RDU,WN,255.0,264.0
2017,4,BWI,RSW,WN,919.0,271.0
2017,4,BWI,SAN,NK,2295.0,49.0
2017,4,BWI,SAN,WN,2295.0,265.0
2017,4,BWI,SAT,WN,1407.0,55.0
2017,4,BWI,SDF,WN,495.0,182.0
2017,4,BWI,SEA,WN,2335.0,54.0
2017,4,BWI,SJU,WN,1565.0,282.0
2017,4,BWI,STL,WN,738.0,315.0
2017,4,BWI,TPA,NK,842.0,166.0
2017,4,BWI,TPA,WN,842.0,1876.0
2017,4,CAK,FLL,NK,1026.0,55.0
2017,4,CAK,MCO,NK,861.0,266.0
2017,4,CAK,MYR,NK,518.0,106.0
2017,4,CHS,ATL,DL,259.0,45.0
2017,4,CHS,BNA,WN,439.0,65.0
2017,4,CHS,BOS,B6,818.0,90.0
2017,4,CHS,BWI,WN,472.0,340.0
2017,4,CHS,DCA,AA,444.0,129.0
2017,4,CHS,DCA,B6,444.0,123.0
2017,4,CHS,HOU,WN,928.0,51.0
2017,4,CHS,JFK,B6,636.0,266.0
2017,4,CHS,MDW,WN,745.0,116.0
2017,4,CLE,ATL,DL,554.0,68.0
2017,4,CLE,ATL,NK,554.0,145.0
2017,4,CLE,BNA,WN,448.0,57.0
2017,4,CLE,BOS,B6,563.0,40.0
2017,4,CLE,BOS,UA,563.0,40.0
2017,4,CLE,BWI,WN,314.0,125.0
2017,4,CLE,DEN,WN,1201.0,40.0
2017,4,CLE,FLL,NK,1062.0,42.0
2017,4,CLE,LAS,F9,1824.0,348.0
2017,4,CLE,LAS,NK,1824.0,197.0
2017,4,CLE,LAS,WN,1824.0,43.0
2017,4,CLE,LGA,DL,419.0,42.0
2017,4,CLE,LGA,UA,419.0,201.0
2017,4,CLE,MCO,F9,895.0,591.0
2017,4,CLE,MCO,NK,895.0,214.0
2017,4,CLE,MCO,UA,895.0,67.0
2017,4,CLE,MDW,WN,307.0,201.0
2017,4,CLE,MIA,F9,1080.0,138.0
2017,4,CLE,MKE,WN,328.0,50.0
2017,4,CLE,MYR,NK,557.0,67.0
2017,4,CLE,ORD,UA,316.0,101.0
2017,4,CLE,PHX,F9,1737.0,348.0
2017,4,CLE,PHX,WN,1737.0,92.0
2017,4,CLE,RSW,F9,1025.0,91.0
2017,4,CLE,SFO,UA,2161.0,52.0
2017,4,CLE,TPA,F9,927.0,224.0
2017,4,CLE,TPA,NK,927.0,59.0
2017,4,CLT,AUS,AA,1032.0,132.0
2017,4,CLT,BDL,AA,644.0,141.0
2017,4,CLT,BOS,AA,728.0,1269.0
2017,4,CLT,BOS,B6,728.0,44.0
2017,4,CLT,BWI,AA,361.0,379.0
2017,4,CLT,BWI,WN,361.0,217.0
2017,4,CLT,DCA,AA,331.0,192.0
2017,4,CLT,DFW,AA,936.0,440.0
2017,4,CLT,EWR,AA,529.0,661.0
2017,4,CLT,FLL,AA,632.0,288.0
2017,4,CLT,IAH,AA,912.0,94.0
2017,4,CLT,JFK,AA,541.0,760.0
2017,4,CLT,JFK,B6,541.0,66.0
2017,4,CLT,LAS,AA,1916.0,226.0
2017,4,CLT,LAX,AA,2125.0,131.0
2017,4,CLT,LGA,AA,544.0,1628.0
2017,4,CLT,LGA,DL,544.0,84.0
2017,4,CLT,MCO,AA,468.0,486.0
2017,4,CLT,MIA,AA,650.0,177.0
2017,4,CLT,ORD,AA,599.0,1455.0
2017,4,CLT,PHL,AA,449.0,135.0
2017,4,CLT,PHX,AA,1773.0,353.0
2017,4,CLT,PVD,AA,683.0,54.0
2017,4,CLT,SAN,AA,2077.0,190.0
2017,4,CLT,SAT,AA,1095.0,40.0
2017,4,CLT,SEA,AA,2279.0,95.0
2017,4,CLT,SFO,AA,2296.0,284.0
2017,4,CLT,SJU,AA,1475.0,44.0
2017,4,CLT,TPA,AA,507.0,295.0
2017,4,CMH,ATL,DL,447.0,64.0
2017,4,CMH,BOS,WN,640.0,84.0
2017,4,CMH,BWI,WN,337.0,149.0
2017,4,CMH,DCA,WN,323.0,230.0
2017,4,CMH,DEN,WN,1154.0,48.0
2017,4,CMH,DFW,AA,926.0,48.0
2017,4,CMH,FLL,WN,973.0,88.0
2017,4,CMH,LAS,F9,1771.0,220.0
2017,4,CMH,LAS,WN,1771.0,179.0
2017,4,CMH,MCO,F9,802.0,138.0
2017,4,CMH,MCO,WN,802.0,277.0
2017,4,CMH,MDW,WN,283.0,381.0
2017,4,CMH,PHX,AA,1670.0,84.0
2017,4,CMH,RSW,WN,930.0,202.0
2017,4,CMH,TPA,WN,829.0,328.0
2017,4,COS,LAS,F9,604.0,203.0
2017,4,CRP,DFW,AA,354.0,45.0
2017,4,CVG,BWI,WN,430.0,460.0
2017,4,CVG,FLL,DL,932.0,59.0
2017,4,CVG,LAS,DL,1678.0,51.0
2017,4,CVG,LAS,F9,1678.0,43.0
2017,4,CVG,LAX,DL,1900.0,48.0
2017,4,CVG,LGA,AA,585.0,40.0
2017,4,CVG,LGA,F9,585.0,47.0
2017,4,CVG,MCO,DL,757.0,199.0
2017,4,CVG,MDW,WN,249.0,221.0
2017,4,CVG,PHX,F9,1569.0,45.0
2017,4,CVG,RSW,F9,879.0,115.0
2017,4,DAL,ABQ,WN,580.0,286.0
2017,4,DAL,AMA,WN,323.0,148.0
2017,4,DAL,ATL,DL,721.0,99.0
2017,4,DAL,ATL,WN,721.0,848.0
2017,4,DAL,AUS,WN,189.0,1336.0
2017,4,DAL,BNA,WN,623.0,507.0
2017,4,DAL,BOS,WN,1554.0,131.0
2017,4,DAL,BWI,WN,1209.0,344.0
2017,4,DAL,DCA,AS,1184.0,45.0
2017,4,DAL,DCA,VX,1184.0,154.0
2017,4,DAL,DCA,WN,1184.0,429.0
2017,4,DAL,DEN,WN,651.0,1431.0
2017,4,DAL,DTW,WN,981.0,81.0
2017,4,DAL,ELP,WN,562.0,485.0
2017,4,DAL,FLL,WN,1108.0,273.0
2017,4,DAL,HOU,WN,239.0,4607.0
2017,4,DAL,LAS,WN,1067.0,1017.0
2017,4,DAL,LAX,VX,1246.0,41.0
2017,4,DAL,LAX,WN,1246.0,1082.0
2017,4,DAL,LBB,WN,293.0,404.0
2017,4,DAL,LGA,WN,1381.0,830.0
2017,4,DAL,LIT,WN,296.0,44.0
2017,4,DAL,MAF,WN,319.0,399.0
2017,4,DAL,MCI,WN,460.0,810.0
2017,4,DAL,MCO,WN,973.0,578.0
2017,4,DAL,MDW,WN,793.0,1589.0
2017,4,DAL,MSY,WN,436.0,1172.0
2017,4,DAL,OAK,WN,1468.0,161.0
2017,4,DAL,PDX,WN,1626.0,54.0
2017,4,DAL,PHL,WN,1295.0,95.0
2017,4,DAL,PHX,WN,879.0,1001.0
2017,4,DAL,SAN,WN,1182.0,410.0
2017,4,DAL,SAT,WN,248.0,1961.0
2017,4,DAL,SEA,WN,1670.0,44.0
2017,4,DAL,SFO,VX,1476.0,324.0
2017,4,DAL,SFO,WN,1476.0,247.0
2017,4,DAL,SJC,WN,1450.0,40.0
2017,4,DAL,SNA,WN,1216.0,49.0
2017,4,DAL,STL,WN,546.0,890.0
2017,4,DAL,TPA,WN,917.0,335.0
2017,4,DAL,TUL,WN,237.0,126.0
2017,4,DAY,DCA,AA,391.0,147.0
2017,4,DCA,ATL,AA,547.0,96.0
2017,4,DCA,ATL,DL,547.0,1119.0
2017,4,DCA,ATL,WN,547.0,935.0
2017,4,DCA,AUS,WN,1315.0,110.0
2017,4,DCA,BDL,B6,313.0,60.0
2017,4,DCA,BNA,WN,562.0,563.0
2017,4,DCA,BOS,AA,399.0,3289.0
2017,4,DCA,BOS,B6,399.0,2004.0
2017,4,DCA,CHS,AA,444.0,129.0
2017,4,DCA,CHS,B6,444.0,202.0
2017,4,DCA,CLT,AA,331.0,169.0
2017,4,DCA,CMH,WN,323.0,178.0
